68383 155734
20659 62222
62622 21125 208740
21426 6417 180235
6274 61514 163388
37919 36193 166590
42723 63759 157940
58636 18754 173431
42362 56369 190326
67115 12658 204770
39245 63189 177605
47344 8572 179857
18082 53272 165593
1476 6348 213602
25652 11306 217726
37674 27439 159651
9842 22281 208364
1959 52549 157494
66988 24310 183329
28812 28118 184473
24202 58939 172567
68292 30411 163641
33310 34576 196056
44019 31742 167825
11694 42122 198894
52308 62188 186268
58968 13579 202026
16405 60253 169718
65055 43263 197052
51106 31284 224086
57664 61069 212473
46844 29700 210922
51807 64021 174964
15148 63786 228417
1127 18341 222897
11574 31047 226488
51693 46790 225904
42913 42955 200322
62350 3209 215534
15038 11075 191640
17 24388 207221
15329 49321 206119
24308 49100 177418
50186 49805 200334
62583 55220 207470
63067 28938 165016
3173 66279 224557
52409 38638 182647
56678 35919 171805
23625 57826 221687
8834 59702 201861
66821 42491 169138
26846 66852 208554
23326 28931 160472
28988 33821 155971
26547 34952 170945
51795 34061 167909
25732 13008 185121
50463 39860 167546
9189 3550 183157
60933 61308 221211
7427 60620 189636
26039 20216 166427
2751 32402 232158
28015 45166 219685
53481 29367 170911
26425 12674 161948
19119 63209 225640
62671 50697 209774
39034 54972 201515
55143 10657 194551
62917 54760 203165
53380 48563 180333
30743 28644 198553
16287 54685 185388
2859 62251 168261
21569 28027 231568
191 28300 208943
46163 46570 230204
15091 44472 178952
48133 61315 222317
32184 33584 231502
26680 20537 183817
34143 27053 177513
18646 28642 223761
33109 21670 185857
27789 27767 159902
48352 6670 223028
25735 60115 157367
15635 35752 190292
45172 42326 163997
8900 15091 159491
64055 1377 158542
13440 23882 193311
14247 7821 209192
32634 16710 214327
38760 42602 197419
33976 11735 192509
31270 58627 179464
2836 2441 172329
4747 23945 211994
13806 12170 230718
68366 57897 189436
6839 68088 159589
33737 4371 174442
10749 7468 170856
34956 35171 178397
31475 65955 198545
53118 55546 210924
11001 6912 206010
37559 29214 171152
62666 42507 165517
14407 58494 196658
15645 15629 201842
57390 24966 209841
63666 21404 177964
7455 62779 212955
9093 28627 220695
68049 58524 194487
65968 17076 233059
4804 3644 225926
29379 9735 205957
18640 46071 187926
66713 38088 207728
67060 63318 167866
42145 325 177510
36296 34278 178768
68207 52423 189479
21220 28262 176428
27414 27865 188032
44054 22468 187985
64204 25116 173797
65257 39475 168058
21313 63711 208827
20286 8323 214574
16675 8901 216914
46988 60477 191018
57717 14023 156515
33135 49395 230554
3042 9465 164420
16725 57455 211126
45380 44842 197556
3403 34916 218422
58683 25093 208942
59912 16344 214820
57061 54731 193932
58073 25300 161551
49125 14337 189534
5033 41042 172166
6514 38359 204611
48623 21314 214054
11384 66759 174532
4986 5293 216150
13601 37438 226758
2835 54240 220295
39441 60840 226525
41210 58120 157752
17280 32090 232431
57076 21548 228822
3115 7662 180775
57716 60548 212789
25296 25628 192276
46369 38166 157753
51672 53018 203282
38452 64628 210682
54510 1756 226520
21294 7691 204762
67037 35517 219065
50884 57404 191974
10228 8940 191260
52955 1246 169810
68354 2918 165543
35562 52957 162354
20203 44683 209947
25003 9070 173123
46846 16188 190206
999 7493 223592
61500 16488 162466
57099 13026 156328
1165 27118 190048
51606 32672 161789
11928 15381 228269
14347 2818 185055
28303 1961 179654
60101 49345 165099
17772 27559 175165
39052 9199 207065
66629 34467 222734
56735 10450 180052
20812 17275 183710
15795 29876 179861
57666 28531 181102
26735 34971 231067
48092 40049 206496
22887 9058 200615
48497 9849 172461
65400 32314 183189
21852 20372 169583
41374 17019 177332
35432 65637 210926
45531 24761 212856
32494 25295 224595
63601 67867 166393
30799 16184 204702
25481 31826 168326
13520 58812 226051
30853 32709 224508
12753 43922 227361
10583 51930 207020
39064 57823 165995
10958 26718 168788
46119 4223 171463
38367 29043 164093
19910 59881 173804
13638 50000 212696
53128 25913 185636
52155 19988 199741
45296 57156 171589
29912 34090 203641
61353 56261 179761
10606 64201 207597
43172 34926 226039
23429 15818 168420
4010 64007 186283
1727 67861 189768
32277 35515 170632
36095 65149 230960
17537 19186 183592
16982 61591 222969
47749 61037 213834
61603 55645 196263
36320 1294 214936
34568 20294 218378
5856 17375 195173
22423 23666 224174
13394 36882 194147
43866 52469 180091
35923 5577 232144
35674 52445 186157
5958 62948 162706
52901 39823 212369
42594 56948 160603
47398 51731 229910
56545 18769 229624
33902 37145 231440
10850 48089 164959
32642 8289 163487
53035 34088 230419
18841 54432 182680
13474 29876 160595
37581 55405 174908
7754 64763 177380
48780 42760 225710
65872 21258 157308
39318 68104 202937
582 35226 159196
8193 40498 211785
13793 23530 211178
60303 47529 180102
8769 17637 187577
14756 46810 157449
45185 1288 229741
67832 14149 207770
45638 66939 209766
38394 26236 195810
42579 55503 210218
34362 5497 203192
38248 15893 205709
51582 1373 229130
23679 65640 163030
44903 4188 220957
31604 1250 232379
24849 36376 167925
52271 62464 191827
66146 60274 160584
31969 44651 177689
62516 20953 211129
23800 65756 159226
1161 49894 190179
1518 5737 226134
5776 29054 198996
4548 18475 168069
16651 5860 174657
36091 61602 224800
44946 66354 202125
39927 64246 191631
63584 4353 195050
7871 28 202040
56530 60682 183174
63821 46776 195524
60501 10578 173842
64737 38259 212360
258 39617 189157
3186 39424 182996
36280 2235 216914
28426 46342 164929
31836 34167 222565
47299 24623 232712
515 56074 158952
13556 12927 209573
37965 9140 169210
67929 15653 216200
32209 37095 174336
14872 8653 158021
40910 12003 200057
59458 17399 226524
8749 31540 233303
16333 23517 202257
15184 21559 216134
22131 8359 158649
59423 13748 217851
37001 27008 175398
19665 11148 232382
2963 16867 178304
15597 16261 177914
5488 27328 197929
13915 36969 171583
25999 35257 193421
4148 42293 179432
4752 19033 181333
40616 43859 185641
62916 57104 163945
54196 47841 202134
52968 18900 175408
50382 45188 162849
10137 60385 161387
17661 8514 196235
49244 52787 220783
8744 7851 207964
13241 67349 177284
27666 46198 200398
57775 48421 200841
3260 4782 189480
26146 60145 207824
39000 1798 195059
63106 5800 189004
61127 22807 168961
66947 18329 157726
36673 35885 224990
45835 17956 220211
47834 40937 232167
28108 67295 168799
37503 17382 175778
19638 51697 196952
33935 633 182382
21383 3586 196564
31227 10175 225087
53831 28174 160512
65307 48980 175427
3420 62805 213542
12580 45162 188339
13038 42124 172623
33772 62644 204347
24164 44861 180583
7186 44336 232428
30363 15117 223459
2709 49534 185782
68202 49374 212327
49029 27765 216541
44897 54693 173495
30374 957 179061
21094 36738 228950
7637 19365 226367
53756 23788 188967
35562 66567 178216
22995 11985 186558
7761 48298 210175
36726 1399 173003
41574 66698 204063
18560 65762 192650
11513 7730 210671
2998 36825 205891
54616 17794 192670
45789 27513 217594
53625 49521 214414
44746 46440 163337
34006 36953 161680
42087 28193 165190
10164 25035 203571
9463 51553 193428
35711 58210 193477
52055 17396 156958
38122 17574 200333
63297 34952 197005
15594 38333 186659
44556 53201 160914
9827 61381 171876
28948 19904 185399
65066 56971 203421
17111 30807 197974
24341 28409 169656
47863 11216 218909
40069 16144 182924
66665 55525 190066
44946 51735 204740
39030 46374 178432
15521 65107 206067
52101 39844 187959
24599 52279 206167
53433 39571 164383
6204 54037 184614
48392 16528 182850
62822 41367 184867
31098 19074 161186
4259 44576 159059
11401 66911 223604
56482 58601 164645
52682 23270 169727
67476 56425 206890
10264 11072 225032
4313 6860 181235
64616 43610 156449
61104 56981 179959
63845 30176 207325
46497 22081 191046
5315 10492 168726
24385 24694 231607
21015 33472 160868
28233 58036 224685
4107 30582 172719
41903 36563 215746
51693 27523 219331
13306 3386 221346
54539 26296 156408
8667 39128 164964
1618 6534 205115
34029 59662 208865
31627 47395 203374
52624 9809 166820
60001 42888 230559
19955 45672 201779
12165 24935 175906
32615 2472 218445
39583 27181 204560
53260 36336 216425
12643 16676 172211
53104 23529 177985
51996 3265 220515
50849 23806 189148
33501 65110 165861
67368 41854 195376
20453 49996 215692
16592 19895 161617
40972 66058 233520
44653 63449 213426
35396 37870 205405
36346 42980 187064
47045 36950 156013
6336 25164 160636
22371 7974 215921
855 36116 222799
12353 46621 184804
54520 17952 199957
26814 29075 181163
35901 54429 222570
54383 6997 208394
43465 8169 160212
4103 33381 227853
7530 41216 184313
43959 64682 199186
63674 4594 210403
28975 22042 227130
44806 31515 175815
38785 26656 223125
8556 52334 223074
7490 23682 190778
29500 35117 163541
58891 65307 211129
53407 3786 163757
25306 27589 232422
3749 52365 165300
57459 10919 176092
5885 32461 228192
21946 49788 156574
58808 14132 167617
18925 59978 171997
37010 15834 221613
19669 17563 192684
18211 6488 215802
63233 8488 169910
2270 27934 209949
51342 28014 220683
61777 2540 220009
29714 23302 185143
51454 56342 225511
789 39399 183449
60176 52091 162398
14730 21122 224627
15316 52485 211265
28562 45283 208751
17310 50012 217096
35558 49391 158801
23916 3592 226464
3967 27949 198900
31577 716 198271
52681 9813 157767
56801 10917 165567
63083 15563 215877
6388 22248 192299
18621 5514 211078
41445 51349 160618
34699 43271 211509
41626 18918 222964
17451 59562 198632
63397 66 196724
34839 28773 216157
57756 37959 227287
33326 40270 172087
6319 3263 200968
11287 59021 168168
13575 47566 204306
9727 35906 207236
53431 15967 164515
64006 6596 159957
6405 45217 210877
21009 63571 231794
2550 40486 209307
1766 61357 209223
62450 37566 189352
48645 39537 204938
54593 52963 168812
60773 58963 210075
42176 55663 183759
31237 44903 221575
30665 32517 169563
38030 62657 184302
34129 13172 197286
14619 31425 199586
55525 56456 199859
65987 34785 229621
30435 53591 199726
41425 34416 188223
5903 67571 225043
9904 28042 156627
20616 66467 189701
51144 181 199436
20047 56578 206821
54543 26012 230757
3133 20832 172306
18859 26136 218734
20786 1610 216470
28044 34333 200174
9546 24724 167595
14255 40418 201002
49885 40653 218862
54292 30255 200437
61480 66626 171949
57405 63172 221421
54269 26675 213987
10808 9580 232136
28202 1262 164343
34342 13679 189304
44603 20159 170408
52586 41191 172334
14641 33487 198613
60407 5145 206966
66416 54175 225907
67990 22323 215879
39510 15937 196822
57362 16481 223404
40881 59951 156367
29927 21472 162439
24653 12874 156641
22005 61860 226364
16594 4649 186963
59395 64258 212247
16997 12640 208986
66080 10302 172162
18606 57055 229589
52509 59099 205110
55736 60035 156108
24378 4928 170142
865 32997 179197
12148 28713 227464
34378 36294 218774
2228 37353 211496
23279 17365 219765
55188 7575 189576
54103 31433 201912
47659 44359 193026
37774 17463 206512
30740 42702 216796
1460 16393 220682
36328 49380 209863
35065 8799 209325
28356 20508 162812
16910 47610 174230
14307 25353 224585
48769 18252 219271
49341 54972 199045
15828 38219 231428
4279 49333 175445
1187 45421 193481
48977 8587 194938
61780 28844 156083
18566 29947 182026
45742 5046 159715
21495 27117 215347
56623 48262 188123
57459 37419 222108
48134 60311 221434
17340 18237 229158
66059 62709 189513
11863 47853 226104
48184 16457 200987
7285 156 179559
10188 27822 217857
27958 28537 217982
53579 63312 214297
25703 51829 218946
41198 62685 156859
16093 17352 158370
46751 25588 158914
33503 54944 219200
47731 52206 228990
24812 17429 174177
24174 66329 231708
12955 8849 195388
58683 8769 178420
55760 56047 173093
65120 53764 232161
50133 45809 161193
56881 63758 230194
43626 29540 220968
67826 6445 208491
2526 45822 179279
34989 54782 170836
66511 6520 225943
28010 17316 226256
20485 27711 214097
1144 6575 228114
55541 23522 231578
25627 9439 176513
62088 51152 205950
48300 63496 198959
42873 37663 168447
17793 39510 213569
54599 46147 183732
46503 66421 165810
15238 10101 224537
58924 12005 226718
41685 11309 162220
7075 4857 232989
67472 38342 180373
38762 41235 177988
49671 58170 209981
11733 3435 175152
61672 39429 226664
23955 50655 203334
43693 46165 171112
55888 13347 164081
61171 41996 191153
9370 27369 223598
22973 18911 162501
66654 66051 166668
23592 2760 210825
22094 37240 215230
42909 16817 210814
38255 64388 191074
61827 5299 213859
47741 29026 160917
35531 2049 226386
33438 454 229239
59173 31698 198604
29051 2222 207617
3471 45811 174638
35697 54947 211047
18341 41090 221765
21305 39190 190692
8817 15728 221635
30806 33118 186920
7941 43873 216173
65154 5290 186979
50982 36848 182726
46231 56634 207762
39692 8715 206927
57724 57877 211814
20878 64575 217317
11856 29392 192078
31384 65539 169404
26972 25250 230095
23375 14595 181905
39073 998 182265
60565 34493 200758
11509 31490 208941
9084 23908 190426
58010 53765 209172
56250 37824 206264
20422 52389 161230
61792 63396 227419
41746 9740 175817
18093 58853 223667
36049 37060 174711
66776 17525 161292
36807 16390 173404
41273 14153 208816
39257 67343 190952
4707 65928 158000
7312 38969 189194
59081 29972 163768
2997 7154 166799
14235 20542 158728
28241 4742 199455
25399 3814 212377
68138 5192 177882
57509 54033 187334
42371 3653 160385
7718 28666 181495
2087 36632 227267
3845 60885 187599
9063 60849 186787
4026 18684 171256
50652 48805 212088
8918 22535 193678
49766 54070 182388
56965 36171 223960
26150 51368 169480
41162 33113 174532
7718 39067 203878
897 14214 192139
15531 54774 207868
16343 562 187983
13189 56058 172468
64813 42017 161583
6305 42415 188819
64406 26172 231546
1034 55715 156995
57678 20666 183650
67284 13744 177463
53126 54287 165677
67146 51540 218210
10409 66950 195930
58860 37698 169034
66560 53535 171586
35727 48558 228379
11881 24974 191538
52990 43243 170311
30936 43209 203447
27436 58957 177799
63566 42285 185644
48973 23678 181879
26707 28659 220802
31586 67971 165176
6219 48432 194039
32966 2809 223325
59018 15419 225760
12807 527 157873
22711 3019 215746
59091 60757 231746
12421 27353 195001
39507 8763 192727
5667 61826 159704
41879 57786 177276
43916 4481 210409
34199 45906 193681
1746 65049 200368
41800 1349 228665
42509 11664 167437
39588 37314 162752
9974 60630 207448
52457 32616 220235
48973 7863 201937
48259 13019 220219
66503 43509 201205
52347 2299 211961
29990 52988 231710
30727 60676 209791
55161 17108 158116
12259 28422 226309
46920 21202 159994
27608 25711 200218
47724 68083 187401
53003 12852 165403
63224 22422 168831
5534 26488 219574
58597 49869 184880
33193 40302 211253
36257 66164 211643
56487 60610 232910
33166 54372 225668
57552 28343 202054
21359 44462 226976
66760 38896 212055
2979 15511 223119
49333 1235 224122
15056 57042 228227
42441 44989 199461
38604 27068 203168
14142 45365 176788
61231 50082 193039
55734 9462 191112
33564 56715 207088
48242 38490 185081
15383 26040 217928
43136 18680 232483
22138 59364 215466
11823 46049 183631
44173 13581 162210
38247 49389 168546
22339 30547 205265
7430 46676 183136
47047 41867 223409
20288 20734 168963
36877 5639 158419
52253 16197 216318
32157 4494 156468
8381 22221 214921
16937 23828 193266
67363 59393 187203
29227 62628 178458
3876 66823 206096
33294 34862 184041
51675 24356 219390
48856 2897 218731
64264 26668 189439
27715 41439 220443
32587 34726 205210
42350 23221 169995
30481 44948 200888
57758 24487 175215
51579 35302 210137
2491 37333 176097
23035 25873 231647
63275 53600 178504
19919 41529 219682
11000 2140 211839
62408 2670 184516
18817 49092 189883
17472 59519 167480
42208 23122 179786
39785 33183 164752
33073 1562 222780
67207 571 207410
33512 65511 226470
19747 41923 226703
53078 26087 197648
8306 38788 207648
48320 8904 188612
62217 65598 209502
65728 34667 198182
20709 44044 200050
18539 48398 167129
6989 17113 220836
38030 50018 230887
21764 2393 183185
5369 52552 209513
25249 22678 200211
48411 17256 231455
9156 26183 201656
15267 51256 192028
11252 63143 212203
65947 4985 176753
14524 10358 230752
15829 53439 201832
9628 6200 233093
