74485 209542
41599 38626
27601 10821 269284
49431 36849 279806
7457 42720 306180
40356 29577 286010
33311 30304 273938
54391 39623 219967
68984 31314 304717
45405 57171 230979
42309 40277 224219
25256 12800 275085
67181 23056 283486
14261 23420 223401
20295 4675 230543
9206 70869 233351
43268 60973 268083
32380 23895 309548
1853 18051 259276
64493 7379 297681
73560 72513 216450
1960 22004 234596
73947 9287 308984
43958 4858 253012
19476 42785 293735
12183 74308 225858
63869 69679 308361
14760 72254 236380
70178 63330 228599
4068 3035 255898
59964 68596 257452
33037 31098 285664
37267 42524 297636
46199 38975 258957
40570 16850 250322
2321 8117 229986
55762 1758 209796
62603 47846 249908
27025 26164 289121
60245 42146 294369
22913 16308 229428
125 1837 227397
35426 11363 260926
68162 60172 307718
73588 66254 297716
39597 59481 290101
6706 57690 294174
22111 35425 281668
73377 54522 253692
9142 68675 306172
19576 49928 255098
21215 46696 308729
41526 3596 306981
49688 65264 243832
47914 46256 266377
53943 28198 215845
43316 6818 225442
67132 72800 233166
63764 15405 290971
53877 69024 251227
15211 10975 257253
26616 63475 290586
72679 33032 229292
36903 64770 308014
37355 65482 264522
22499 40619 291347
59688 9088 268154
21097 826 212538
64478 17140 224561
27002 47475 274412
42677 4386 229103
24078 27779 213063
32410 63803 261252
37460 48981 301750
73815 44431 212802
50670 1764 216956
59372 13946 284122
67812 69139 301778
26569 26087 291828
21624 30152 279460
31131 35340 266918
1228 168 311678
38569 10499 257924
36767 37562 259833
978 9333 268102
50532 67710 294580
64312 73833 286948
42699 59650 223943
54351 64584 246909
17418 73950 282395
6444 35725 246865
48126 56401 217697
67233 65974 233530
1769 46379 220010
4888 56298 221338
12767 63505 261472
50780 17116 298802
16577 56383 231851
29083 54833 213580
23061 73903 270822
32502 182 304383
40286 4053 286252
9283 46966 219818
3816 29981 235706
44188 11279 220555
38788 40640 253041
74130 20525 228899
59040 9608 285197
392 10413 264000
12846 25016 297820
1208 24682 214691
63574 6271 249560
70430 74432 227945
27029 66301 239532
67749 27091 292425
68426 21801 273820
10132 1238 238932
55525 16623 262620
56082 52880 277280
66763 40623 261313
10684 13989 301857
10164 61650 271862
22731 18167 225324
32600 23130 312865
61051 66214 238977
34772 72097 220244
66010 44417 259103
31940 1531 258103
11429 2577 286764
59111 1298 279018
29414 19025 262018
59133 63593 300310
8354 5631 301742
48874 3789 275862
54376 258 212476
2613 15046 288081
49382 70338 236054
19950 19239 212856
19126 72871 245469
22958 33826 312159
71332 55862 279739
70042 63124 249832
26408 20865 226087
40331 25607 267018
9886 31892 273592
39478 11418 276367
28390 52877 298774
34190 10748 299678
29123 25441 248526
30783 5254 286549
55578 4056 267710
45199 74134 283059
14281 48983 295686
13808 44903 232007
39415 63909 240982
51967 63765 278162
60174 31356 215196
31104 47043 230898
26963 19002 236381
5338 8639 274982
59582 48278 226233
58843 7301 303542
23790 68064 281582
1450 67027 312076
28394 39730 313218
19729 9520 214564
65225 29429 257471
43220 7864 214400
56102 18970 226013
54368 16223 274027
20748 52135 210625
19532 15694 280017
28936 42489 210602
73114 19188 269288
41821 38149 260674
70467 42775 300171
17596 28791 231411
3416 4563 264473
70755 68225 273861
3880 535 309582
62837 4722 211845
38825 12965 260916
18429 356 227729
1635 50595 296484
27123 40236 237723
48983 72450 224833
57612 59259 286429
51990 34913 237527
62269 56 294980
60570 65438 285926
18445 26820 210951
22732 69781 262687
8255 66514 283703
2148 62251 243618
9119 10514 259566
29279 64531 289309
4540 13654 305080
54567 36876 298957
53858 40904 268767
35299 46214 289986
60886 49042 221918
18166 36424 264415
21215 25349 273927
21777 6123 248117
13877 72379 216062
69221 603 298346
54013 29754 304986
42662 26446 281494
67159 33186 286113
28814 57043 221378
47554 71002 282423
31479 58654 211559
1126 22669 259334
44317 11451 233073
49039 27056 222521
14049 20776 305830
18941 36976 244986
55817 67634 248648
2884 17302 224181
29790 4175 219286
17299 34309 302169
16710 72963 303957
4418 46543 254129
67077 52836 313007
35569 10239 239702
9166 5315 229544
19261 63136 253164
32458 73272 280798
23785 16058 301531
53366 62804 286254
29043 15668 314170
11622 50596 245203
74377 73605 221699
60794 21037 267670
64570 39473 232763
7104 7728 210057
73492 44840 249725
19580 60620 230886
16151 61209 210771
69198 40438 250968
48364 49012 269412
63439 47590 307545
67458 43437 234656
50485 4621 313168
55841 28809 295455
34827 50957 306313
3055 22322 233828
19216 9315 268172
2329 49425 223382
31899 36726 282940
21916 11707 264851
73502 44895 233906
34155 51088 219810
27643 33126 237174
27273 70990 308345
8833 35641 228872
35340 59588 244847
57146 9864 272651
50292 41540 242685
18811 52480 240739
70945 23115 252089
48710 20434 288356
72611 66749 232778
72694 48020 240998
69624 53587 239527
1342 61364 233547
3949 8781 258143
505 74296 308670
35166 13981 300803
1183 60441 239079
16921 11865 293561
19385 14787 281888
21159 63901 299962
18964 57846 247908
36828 37497 298943
41008 26395 279522
66060 27873 226500
32440 57022 303603
52765 1201 313022
46173 16307 230051
62699 6370 310671
71627 66408 266479
32322 37157 283918
41323 31976 225748
40965 56616 302537
40595 18507 245825
50213 67775 272350
22857 40264 290439
65164 20035 312515
34911 69115 212026
22415 71960 259088
74226 62522 247414
5224 57557 237610
34245 47935 259224
69402 52368 309988
73750 54017 222143
54064 13614 235323
37691 21376 277975
65000 36079 256532
34322 61339 291567
58252 43242 265554
32708 51043 223909
7333 30202 311221
19027 39409 307135
19398 13912 258872
72570 26272 211347
61472 10322 236795
37613 48230 281213
44940 49692 218326
48889 18626 252622
36705 63412 269899
28370 19371 292151
1990 50000 259722
17839 5159 212825
21108 5343 313902
59071 22388 239122
37924 47065 275958
4670 17949 255733
74438 21989 215598
16558 49441 261903
18162 62404 249340
66016 52523 306545
18815 63280 258069
71012 3931 211245
6804 1589 236201
35877 60302 236469
57064 56109 309551
2318 51404 308621
66106 44232 291344
28876 25668 297983
1945 40710 287890
6231 40528 243685
5978 18747 297370
36849 42917 229033
1185 22721 226541
57425 5374 306634
9187 53672 253485
46936 39785 229189
45485 47445 273016
55713 22215 266025
27327 73128 224482
38161 58210 220608
71710 36793 231472
48935 60005 227060
49836 60252 257454
59234 58106 313667
42677 51888 311450
70280 24252 223403
14752 15613 255678
64180 43498 262809
44711 63837 279465
61728 41521 264566
21260 11632 291361
59458 18143 279920
19986 1929 216040
65359 47753 286936
20776 67688 216794
24289 52322 237249
73455 41970 313107
26400 46679 299626
33100 51815 280237
2823 50109 291798
44601 12022 290589
41107 24318 227498
69631 28381 269857
49023 16945 287411
3395 19012 254195
61114 47749 241674
20195 46188 219199
34316 19795 303407
27520 60829 209819
39635 35051 311255
50490 61681 307920
10460 14358 237293
65814 37499 223036
722 5621 244695
45950 4835 279536
20189 60975 287704
57635 45155 306425
35092 25830 277617
55239 13676 227687
34803 54473 297972
5522 4437 236939
9832 39858 281288
71369 8247 258330
17558 68563 220426
56836 58900 255207
12272 31722 250099
2543 22906 226745
21374 47330 305699
61815 34243 277776
57931 64157 298252
65842 29497 241533
50523 56528 297046
58802 49232 308487
62486 69876 307311
32658 27535 282357
62684 51662 245878
22063 32517 262345
27198 26403 213102
17383 46484 232348
69484 42853 239993
23428 33610 231186
60182 24360 220964
43690 54123 277942
9420 18144 245400
33412 33384 299699
72902 47477 255903
29702 60122 214139
74428 35256 290265
23620 40096 279692
64825 13493 269218
22130 48860 234700
28010 56280 227812
41153 8304 223940
27560 18245 269514
52699 40810 263849
23226 12674 268113
1730 55537 296225
60716 58641 213554
65915 66419 286174
10746 15543 264415
53418 58282 285462
39207 10411 240856
66006 63075 260452
17813 24966 308101
73669 2658 271751
37085 18420 286969
15286 41401 272419
31794 9100 212947
17453 9824 254324
18328 13094 261696
69500 23415 259682
34833 58954 303426
36632 38497 213381
37308 64524 222265
9296 54594 266656
23586 14653 275028
55042 33642 300753
56999 29655 255830
17655 62563 211561
38779 20034 312888
37785 74204 228599
71927 23381 271917
61368 51121 248374
20312 66707 232044
33092 8579 266334
17308 20978 273995
21916 40797 226068
49811 2169 314047
12292 70523 266623
41648 71167 259141
55096 44138 225650
10744 29567 281752
62086 20324 252959
13595 34964 238621
71188 25448 263942
70112 35724 257064
71021 49434 269339
58688 17339 229573
15776 32903 217016
61284 55713 307463
22970 10932 275315
54647 5173 278405
12787 32562 288378
2557 43721 244232
12629 27724 278560
10666 74313 233385
32069 53471 264701
27857 66386 290706
74463 33919 259799
5227 19892 265966
66198 64802 309493
42490 27774 274250
8814 55138 256370
66977 22093 256124
11699 56624 262669
59389 10139 266435
33956 17525 262820
13770 36616 310938
40640 1529 284480
69312 6983 299210
41539 24401 237155
70244 65719 223204
65596 1917 281990
17111 32288 306294
23895 12720 221318
29194 63864 224322
28563 60548 226072
70769 61011 297319
45422 14206 231448
24680 52398 231684
54631 55682 242661
31231 28333 244895
5813 19866 298705
45255 50677 292159
11581 45182 243947
20211 43009 218064
15210 62052 286821
29135 58958 241530
4449 57235 291339
69476 40139 273561
63501 38083 255464
6381 1416 235432
46332 21266 252988
2559 61681 304463
19736 37011 230753
34903 62839 220023
23783 15560 245422
73994 34789 221625
66544 20892 229935
4555 24170 244125
7438 13226 264275
19553 50145 262686
40538 36734 216420
60590 9864 234417
52333 10878 244457
71757 3053 281629
60656 6745 304733
61453 19565 236467
4946 17413 267118
22137 51705 311961
39600 31344 225715
6042 47830 231604
751 60520 263213
40941 72306 212078
61034 67069 233212
30132 18876 253970
41880 21193 277365
51586 10844 215359
34756 34035 250854
59069 30650 295036
10397 24843 254997
6544 60665 284857
28029 9268 219027
38946 66352 298085
71683 32889 266236
34335 6654 262850
24605 35678 287698
54829 44813 242229
39794 59272 303011
59307 65571 216477
38293 28195 277073
36822 19534 306023
52369 33529 290568
57873 49816 246040
39071 12122 246319
9674 12475 209811
15960 48197 262097
45714 70453 253467
34231 66105 255539
42282 27676 308622
28826 38960 294145
44115 65220 305484
72741 34680 294214
52674 68999 242298
21582 31785 306627
18862 54626 225172
51150 147 257335
46419 64770 272740
45643 72726 212883
56990 29906 216170
47396 61594 229014
16145 7661 256162
7744 8331 244255
27420 34213 230663
66949 58108 264786
54549 43636 284611
50482 65498 221962
42765 32025 237924
71449 56054 269240
56037 67414 301514
53215 47713 250678
2456 30832 263232
54903 7870 273932
1021 7764 258291
55181 36526 220983
22913 4739 216721
46543 3674 301689
51221 59053 259480
61224 63416 234396
6153 70930 239963
18850 19027 288362
2664 42125 255522
23144 29448 262532
38658 32280 253591
20296 51538 220024
48107 20830 294221
63688 32707 253788
30343 58346 261544
69838 51478 215920
16579 10706 229651
36102 43650 298707
39904 67191 298068
16115 202 223051
29622 28103 278979
10445 20276 282454
39512 54622 287148
33010 23525 272458
9300 40946 263423
6328 45462 218988
8449 29370 284307
15081 33970 222795
73964 30947 313231
17893 49383 247682
25715 16946 288364
58334 70181 286689
17128 3668 272154
30767 44343 294411
73839 64319 256959
43203 9255 285059
38892 6512 239625
29809 52819 301451
55634 6474 261034
28245 30693 305890
7118 33917 303931
55752 56122 241437
29355 37953 237674
35444 32649 305216
48883 2797 302269
64657 33026 241833
53781 72012 280787
5964 15227 213996
26054 5795 306366
32737 68068 254038
42292 3376 212719
50294 13165 307325
15439 20534 313061
34551 67834 294155
9555 53058 219231
68751 12387 245223
62420 52084 300430
23653 24834 211793
7017 37683 266627
65126 21921 216356
28728 15219 241523
19794 19744 266204
62235 35134 273971
37948 44861 264702
5483 8480 312190
9891 3707 269171
36639 54950 311753
6069 8017 229131
57121 21734 248268
74180 64588 234839
34289 59792 228101
55695 10823 246793
12180 24235 262534
55687 32599 254704
43687 29889 296220
41024 39305 251894
60053 23923 218838
66786 71504 313334
24983 62138 243351
61713 63062 230491
3259 70761 310292
15209 66180 247416
28096 37352 225887
64707 16451 258019
57388 48424 309259
10937 55881 272492
58884 53176 213458
11696 69937 221151
7298 42480 300382
1609 2896 268995
61444 65755 252672
35946 34943 255006
26236 63151 226025
70441 5874 225079
62757 34447 269619
15034 19012 241727
43884 18282 245228
47594 40939 232320
48520 67565 248717
53946 20500 212281
8331 54194 215659
51971 30342 285209
113 47406 270536
38009 14316 260217
50 15424 254356
56231 65751 285020
10657 60021 260390
52418 46608 261977
52128 15671 230289
25046 64738 271024
73270 37302 209756
32927 20364 301674
33739 59236 303761
4433 18470 232445
68868 74435 222722
48338 64996 228028
74081 15157 274882
2226 5397 261330
52202 66385 235558
26939 39483 261650
52826 45809 266800
10515 1830 299432
4731 60604 271480
62980 21267 266486
7214 68523 210513
73045 59814 309874
4560 27015 267897
27714 71163 229459
13053 44652 272759
8308 54691 296902
31104 2608 262751
49235 2948 290920
71144 42337 240220
61633 6889 277070
30121 69675 217135
32545 42001 213892
9424 656 217444
12551 6967 283773
34757 16162 241718
36256 39311 237027
24035 14983 220134
62555 6827 245411
57240 23355 301045
61938 26016 312892
18814 24168 221650
3797 57678 299694
41547 25844 286807
45420 63468 279512
38042 2357 265355
30278 40793 249578
41475 58967 239550
44995 18732 220154
7907 8592 297743
25905 63485 225494
40362 33861 313873
64232 51253 252756
39364 45221 306518
61237 3457 291141
40693 59039 221128
23932 51807 238266
69091 26558 277201
38526 4233 254201
49945 17960 259537
22037 34968 254127
13338 52122 285413
70777 44746 259093
39794 66424 293486
22689 42850 297832
34007 44219 275698
42152 65647 305341
4251 41299 213112
65090 56525 276970
51466 57089 216849
41594 12258 241759
61278 27199 313300
32170 20231 301054
8296 27323 292315
48312 28573 295096
45221 41449 257232
31775 4139 290930
62474 2328 298268
55232 48107 286163
52532 8262 227830
4941 36611 241868
29635 58694 225165
73357 37178 268155
40356 28027 277829
52195 64744 215156
36887 50680 243933
45368 63781 268591
54562 1578 267558
62229 67934 270541
43921 6426 251359
26710 53732 296426
14823 47734 296969
19489 63662 277930
50915 15281 225521
59418 72244 296163
54818 40369 225655
42198 61741 228962
12371 45062 222422
28388 51909 229947
47752 18028 253151
1880 12468 225886
40607 19850 220576
61344 46006 270674
1120 37400 279069
66624 347 283335
27046 66144 282409
41062 60909 260066
59343 70894 236680
47208 47226 266191
21858 40268 241678
20861 48179 303146
66326 48592 226269
30076 25846 254684
27652 4602 284779
59898 49955 213803
30143 15129 217039
26105 43495 211995
33564 3920 215441
24893 38489 284592
71982 46028 311820
71079 74000 310531
25691 58893 250538
28995 20579 231788
18135 62748 244296
15722 70386 297688
40441 15194 253062
8692 49493 308607
3132 60034 245585
55596 42570 221512
49029 63268 256891
51933 43219 226510
58370 16429 242192
47265 15190 261126
3995 31424 212130
7927 3382 221110
20144 11156 313934
36062 10976 299695
66271 52261 235093
56843 58260 272413
15389 6934 278840
26981 30119 213098
29519 51335 272356
34382 67507 302982
49411 28975 308821
73194 5804 256823
37057 65322 258637
29132 9541 233938
36478 44038 228183
54230 12919 269103
46388 67577 230385
46468 47213 287998
43665 3542 215556
63590 8048 228595
11626 26546 310877
24670 8741 267890
1779 67989 294137
35681 64382 221202
41198 73040 289027
19439 8137 257810
74438 9063 244777
57990 33356 271575
26321 46672 241721
71149 50220 240307
65655 245 249852
27157 66281 220936
54831 73380 274315
52252 4437 271121
55767 28070 240261
254 55507 294253
47176 24693 298463
57669 2457 254334
27477 69575 308550
52901 38646 291385
